id,digit
2203,0.9844402
2204,0.007168832
2205,9.90429e-06
2206,0.003841495
2207,0.00032525617
2208,0.0010984169
2209,0.018465698
2210,0.8767737
2211,0.4622937
2212,0.0027195911
2213,0.016866012
2214,0.0008979914
2215,0.030918647
2216,0.14686811
2217,2.8496638e-06
2218,0.027075335
2219,0.9998055
2220,0.0011303683
2221,4.1077345e-07
2222,0.00032977393
2223,0.0053828754
2224,0.007374128
2225,2.9211626e-06
2226,3.0728072e-06
2227,0.93287355
2228,0.117440976
2229,0.17754342
2230,0.0014799739
2231,0.186186
2232,0.99774504
2233,0.00033003913
2234,0.99918395
2235,0.0003532042
2236,4.450572e-05
2237,0.052939944
2238,0.000867451
2239,1.4647081e-05
2240,0.0064926255
2241,0.99871254
2242,0.0031180356
2243,5.9104485e-07
2244,0.0006880053
2245,0.0005365258
2246,0.9691334
2247,0.00083319424
2248,0.00022991622
2249,2.5358608e-05
2250,0.0002346403
2251,0.000788878
2252,4.8672796e-06
2253,0.07728432
2254,0.0003455942
2255,0.37121928
2256,0.9619854
2257,0.47359017
2258,7.8578e-06
2259,0.0018123697
2260,8.2111175e-05
2261,0.00022871747
2262,0.014616
2263,5.555908e-05
2264,0.99995935
2265,0.0007891453
2266,0.95924443
2267,0.98663306
2268,0.00013819552
2269,0.0001984498
2270,0.0009872542
2271,0.062390987
2272,1.0509928e-05
2273,0.003958295
2274,2.5815807e-05
2275,0.006156475
2276,0.006410474
2277,0.0156612
2278,0.0017083089
2279,0.012088755
2280,3.3932887e-05
2281,0.00046429023
2282,0.00086289545
2283,0.0010373314
2284,2.8686636e-06
2285,0.00040569654
2286,0.0009453788
2287,6.54617e-05
2288,0.0018557115
2289,0.0010307479
2290,0.00061158364
2291,0.016050618
2292,8.720315e-06
2293,1.6468211e-06
2294,9.9352924e-08
2295,2.9120247e-06
2296,4.2347867e-05
2297,0.0015373555
2298,1.4764322e-05
2299,0.99967515
2300,0.00547854
2301,0.01676946
2302,0.00076038874
2303,1.0609078e-05
2304,0.0009492418
2305,0.0010211812
2306,0.00044461683
2307,0.0029558514
2308,0.00022292559
2309,5.6050353e-06
2310,2.7288054e-06
2311,0.00050955976
2312,0.0043903217
2313,0.084043644
2314,0.0025963916
2315,5.5493587e-05
2316,0.07491057
2317,2.0029978e-05
2318,0.005538662
2319,0.00022956116
2320,1.701598e-06
2321,0.11025243
2322,0.0019325422
2323,0.00028341223
2324,0.0069234367
2325,0.002859729
2326,0.021275396
2327,0.0042960215
2328,2.6556387e-07
2329,6.2844105e-05
2330,0.017329466
2331,0.64104503
2332,1.8188458e-06
2333,0.0008107683
2334,0.00058316335
2335,1.2251085e-05
2336,0.000237165
2337,0.014937283
2338,0.0022163785
2339,0.005840403
2340,3.2914337e-05
2341,0.0031833767
2342,0.002592806
2343,6.281262e-06
2344,0.98411036
2345,0.0014915569
2346,9.491219e-05
2347,0.019701038
2348,0.00074496295
2349,0.009504945
2350,0.016490974
2351,0.0073436624
2352,3.1145994e-06
2353,0.9787796
2354,0.5747935
2355,0.008469594
2356,1.3484433e-06
2357,0.0116883125
2358,0.00010795355
2359,2.7729604e-06
2360,6.7658752e-06
2361,0.48846808
2362,5.567107e-05
2363,1.3438263e-05
2364,0.026452402
2365,8.239934e-06
2366,0.011712742
2367,8.329153e-05
2368,0.17185004
2369,0.52715355
2370,5.476588e-05
2371,4.3682783e-05
2372,0.016663324
2373,0.021223178
2374,0.00019578602
2375,0.8123804
2376,0.99627835
2377,0.00067092356
2378,0.0005203433
2379,0.0011266512
2380,0.0006346004
2381,0.0096429
2382,0.0002540797
2383,0.06983619
2384,0.033896342
2385,0.0011404826
2386,1.8733772e-05
2387,9.103383e-05
2388,0.0026273807
2389,0.0009926142
2390,0.0027099778
2391,0.006497768
2392,0.00048627064
2393,0.0033748432
2394,6.876425e-05
2395,1.1804222e-05
2396,8.756281e-07
2397,0.0032477845
2398,0.001892848
2399,2.217193e-06
2400,0.0057032965
2401,0.0054207915
2402,4.720992e-05
2403,0.0001005293
2404,0.013069001
2405,5.9696296e-05
2406,0.0017937298
2407,0.004404183
2408,0.00020604629
2409,3.8022405e-05
2410,0.0426795
2411,0.01084946
2412,0.069396384
2413,0.0017180382
2414,0.99996424
2415,0.43117753
2416,0.0014306777
2417,0.9989272
2418,5.1861657e-06
2419,0.0015680143
2420,1.2858008e-07
2421,0.0007712106
2422,0.011593222
2423,0.0011178337
2424,0.002692191
2425,3.4896107e-08
2426,3.0347588e-05
2427,0.0007972126
2428,0.0004775798
2429,8.875702e-06
2430,4.151547e-06
2431,0.84941304
2432,0.010526258
2433,0.0009228279
2434,0.00013183284
2435,1.1053264e-05
2436,0.9984706
2437,0.00037974384
2438,0.0007369761
2439,4.676326e-08
2440,0.0004837525
2441,0.0005418693
2442,0.00030636045
2443,0.0029409966
2444,0.00020445454
2445,2.3115919e-07
2446,3.000202e-08
2447,0.0013436785
2448,0.80194205
2449,0.011835457
2450,0.0014729976
2451,0.0006280494
2452,0.91897243
2453,0.002056398
2454,5.2308253e-05
2455,0.17135
2456,0.00081925094
2457,0.673046
2458,6.763569e-05
2459,0.00032624663
2460,7.9298786e-07
2461,0.06708787
2462,0.0015320797
2463,0.87390864
2464,0.00044455848
2465,0.0029322149
2466,0.00014004018
2467,0.006886869
2468,8.269731e-05
2469,0.015850127
2470,0.2940231
2471,0.00066132855
2472,0.029840587
2473,3.3582837e-05
2474,2.1114438e-06
2475,0.00011029159
2476,0.09170482
2477,5.6214208e-06
2478,0.0027602888
2479,5.5871395e-05
2480,0.95597786
2481,3.8300277e-06
2482,0.007617639
2483,0.004310394
2484,6.55977e-05
2485,0.032824926
2486,0.0045608985
2487,5.1089322e-05
2488,0.0011187694
2489,0.0013626359
2490,0.0005890374
2491,2.058479e-06
2492,0.00024770474
2493,0.0030172965
2494,8.0699243e-07
2495,0.0029390778
2496,1.647249e-05
2497,0.07038525
2498,7.0294554e-05
2499,0.0013194607
2500,0.00011446762
2501,2.1362125e-06
2502,0.0015228204
2503,0.0019560345
2504,0.00048650376
2505,2.6908185e-05
2506,0.013873552
2507,0.7969534
2508,0.04083104
2509,0.0045070504
2510,0.00019010025
2511,0.0021125826
2512,9.904783e-06
2513,0.00020683756
2514,7.186998e-05
2515,0.05817169
2516,1.0005886e-06
2517,0.011450904
2518,0.007956445
2519,0.21148203
2520,0.053133268
2521,1.3214152e-06
2522,0.00013512894
2523,5.9292586e-07
2524,0.013906292
2525,0.00066445576
2526,0.028471813
2527,0.0064824093
2528,0.00013721548
2529,0.3040561
2530,0.99643
2531,0.0013600371
2532,0.00033575043
2533,8.769516e-08
2534,0.0012563657
2535,3.8906055e-08
2536,7.1021664e-06
2537,7.021398e-05
2538,0.00013284378
2539,0.00013928062
2540,0.000811276
2541,0.0004956737
2542,0.0013960993
2543,0.7491797
2544,9.332902e-05
2545,3.0235668e-05
2546,0.0009634132
2547,5.2599315e-08
2548,0.035995625
2549,2.8941465e-06
2550,0.2256299
2551,0.009932161
2552,0.46750486
2553,4.547255e-05
2554,0.0014760308
2555,0.89858603
2556,0.9243461
2557,2.1825148e-08
2558,0.04626657
2559,0.9984168
2560,2.1498786e-06
2561,1.3810754e-05
2562,0.002256614
2563,0.0002742549
2564,0.0012871043
2565,0.00022167136
2566,8.849926e-05
2567,0.010820422
2568,0.005378157
2569,0.14726615
2570,0.0015374711
2571,0.0023867334
2572,0.95128196
2573,6.4936416e-05
2574,0.0013421839
2575,0.89273924
2576,0.0036880267
2577,4.602021e-06
2578,0.00026688457
2579,0.011682746
2580,1.836959e-08
2581,0.97798
2582,1.7827466e-05
2583,0.00824457
2584,0.00974633
2585,0.0048194136
2586,9.794067e-05
2587,0.007999552
2588,2.7061692e-06
2589,0.9993942
2590,0.0045552566
2591,3.103555e-08
2592,0.0019949602
2593,0.010856513
2594,0.012902483
2595,1.1075185e-05
2596,0.0020258552
2597,0.00014264724
2598,8.458772e-05
2599,0.0022925166
2600,0.9938205
2601,0.98354006
2602,1.5128751e-05
2603,0.0151487095
2604,0.0010604351
2605,0.6948984
2606,0.01388833
2607,0.9060134
2608,3.687783e-05
2609,0.014166511
2610,2.1752305e-05
2611,0.00023523842
2612,1.18063135e-05
2613,0.014386716
2614,0.0006550534
2615,5.6216293e-05
2616,0.00025044824
2617,0.00060819427
2618,0.00043498617
2619,0.0099251205
2620,0.0006696385
2621,0.7225326
2622,1.6379387e-05
2623,0.9232793
2624,0.0026798744
2625,0.13540348
2626,1.5484573e-05
2627,0.9817815
2628,0.00016508286
2629,0.8722504
2630,0.0093299635
2631,1.2300915e-05
2632,1.7811944e-06
2633,0.9699514
2634,0.013049242
2635,0.0011185784
2636,0.0012897513
2637,0.012453204
2638,8.792527e-08
2639,0.00052452274
2640,0.11113561
2641,0.016776448
2642,1.9760791e-05
2643,0.00023199951
2644,0.00021364912
2645,0.03917002
2646,0.0011010334
2647,0.98508364
2648,0.0002448201
2649,0.00058695994
2650,0.0002639364
2651,0.1638491
2652,0.0009986361
2653,0.00010199133
2654,0.012762488
2655,0.00045583484
2656,0.042948507
2657,0.00014311474
2658,0.0007540299
2659,4.771657e-05
2660,0.00030278202
2661,0.9994423
2662,0.0067541245
2663,0.007836911
2664,4.3908417e-06
2665,0.022012893
2666,6.6615656e-05
2667,0.0131418845
2668,4.4233293e-05
2669,0.00015727998
2670,0.020337667
2671,7.2225725e-07
2672,0.009576849
2673,0.0013310671
2674,0.001643638
2675,0.0005099173
2676,0.0035615712
2677,0.00013862186
2678,0.98714286
2679,0.7862401
2680,0.02344134
2681,7.6133016e-05
2682,0.002461071
2683,0.000121709345
2684,0.014587819
2685,4.8515492e-05
2686,0.0012428086
2687,0.0030445436
2688,0.0001323985
2689,0.014954179
2690,0.0010915059
2691,2.6499401e-06
2692,5.6985453e-05
2693,0.04601488
2694,0.009620298
2695,0.6366869
2696,0.0044078385
2697,0.0001322494
2698,0.00024152482
2699,0.00020995954
2700,1.4047557e-06
2701,0.0033380853
2702,0.0021093895
2703,0.99746287
2704,0.00023796677
2705,0.0005753717
2706,0.0025527384
2707,0.00018552846
2708,0.0024241284
2709,0.0013044785
2710,0.94133425
2711,0.81506324
2712,0.0063343593
2713,0.99925417
2714,0.9440659
2715,0.13769329
2716,0.07792891
2717,0.65761405
2718,0.0084720915
2719,0.98985463
2720,0.99681085
2721,0.024892617
2722,1.1119952e-05
2723,0.23076135
2724,1.7326174e-05
2725,4.728744e-06
2726,0.03893666
2727,3.0222081e-06
2728,0.00050040736
2729,0.12253801
2730,0.025607428
2731,0.88962364
2732,0.00131016
2733,0.5893363
2734,4.1178733e-05
2735,1.9228568e-05
2736,0.072846696
2737,0.44111088
2738,0.001368843
2739,0.0047453586
2740,0.016518774
2741,0.0011758965
2742,5.5568606e-05
2743,0.0014385986
2744,1.7792948e-06
2745,0.87203336
2746,0.00031580118
2747,0.999151
2748,0.00017177044
2749,4.0390583e-05
2750,0.00020298996
2751,0.000543534
2752,4.6679547e-06
2753,7.01099e-06
2754,9.513749e-06
2755,0.88041323
2756,2.387421e-06
2757,5.6647157e-05
2758,0.893025
2759,0.00032815832
2760,3.1599953e-07
2761,1.9721415e-06
2762,0.00065245753
2763,0.006762196
2764,0.0001543704
2765,0.0010479602
2766,0.016721776
2767,0.017827714
2768,0.0025271997
2769,2.793673e-07
2770,7.4427526e-09
2771,0.04229401
2772,3.1187562e-06
2773,0.00033064248
2774,0.0013094039
2775,0.35097158
2776,0.011156406
2777,7.870289e-06
2778,0.04280006
2779,1.3154925e-06
2780,3.0363442e-06
2781,0.98352295
2782,0.00016166361
2783,3.394437e-05
2784,0.043789145
2785,0.00077027327
2786,1.9213471e-06
2787,0.00065133773
2788,2.805044e-06
2789,0.9961123
2790,6.0945003e-06
2791,0.008711614
2792,0.9988433
2793,0.00015111668
2794,1.5875054e-05
2795,0.006098442
2796,9.297435e-05
2797,0.0031187553
2798,0.52083564
2799,9.172703e-05
2800,5.5987593e-06
2801,0.0033006605
2802,0.00013028597
2803,1.1139351e-06
2804,0.00022991568
2805,0.002852071
2806,0.0006348266
2807,0.94893163
2808,7.117721e-05
2809,2.448805e-06
2810,0.004712484
2811,4.933734e-05
2812,6.0370345e-05
2813,3.5557998e-06
2814,1.7076484e-07
2815,0.00041896646
2816,5.4200897e-05
2817,0.0001386114
2818,0.018908847
2819,2.084945e-07
2820,0.000359495
2821,7.6841694e-05
2822,0.0014362688
2823,0.00960287
2824,7.5929313e-07
2825,0.00043939456
2826,3.6785088e-05
2827,0.0021200571
2828,0.00012830083
2829,0.00037311218
2830,0.0024686004
2831,0.0007232866
2832,4.2607144e-06
2833,0.0060669165
2834,3.7927246e-05
2835,0.014850823
2836,0.0021290916
2837,0.015076809
2838,0.016704377
2839,6.3057673e-06
2840,0.00011869085
2841,0.011642527
2842,0.005505119
2843,0.46354184
2844,0.99997425
2845,0.00010648084
2846,0.0013565066
2847,1.1835067e-06
2848,0.007923413
2849,0.00017209956
2850,0.027878556
2851,0.0027821294
2852,1.0591218e-05
2853,0.9828499
2854,0.94090545
2855,0.0010511888
2856,0.9945498
2857,0.99960464
2858,0.99802566
2859,2.1970667e-05
2860,0.0007994137
2861,0.00013505048
2862,0.000636473
2863,0.0010771917
2864,1.2260357e-05
2865,9.9968995e-05
2866,0.0003341999
2867,0.00039031383
2868,0.0012610026
2869,0.00011109209
2870,2.6234104e-05
2871,0.0032745556
2872,0.0005373892
2873,0.00068850524
2874,0.999529
2875,0.0007516136
2876,0.0016796603
2877,0.008787924
2878,0.00047608974
2879,0.019745708
2880,2.648225e-06
2881,0.9994783
2882,0.0016816931
2883,0.0062857596
2884,0.0014519718
2885,2.3602295e-06
2886,0.0033177093
2887,5.4334505e-05
2888,0.0037689835
2889,9.624862e-06
2890,0.00052034773
2891,0.0004329833
2892,0.00065422535
2893,6.3751413e-06
2894,0.00017401141
2895,6.0536073e-05
2896,0.014228611
2897,0.9998971
2898,0.004305199
2899,0.00459038
2900,4.4234435e-05
2901,0.9938624
2902,0.0013070343
2903,0.0055333623
2904,0.00045901243
2905,0.119992
2906,0.0011361879
2907,3.903185e-05
2908,0.001131178
2909,0.0017992887
2910,0.009083741
2911,1.0534791e-05
2912,9.5507174e-05
2913,0.084359765
2914,0.00015437284
2915,0.00023667059
2916,0.9985102
2917,1.1097377e-05
2918,0.0087330295
2919,0.013244564
2920,0.0001301928
2921,5.9270255e-06
2922,0.00023769401
2923,8.5088075e-05
2924,0.0010944
2925,0.0536032
2926,0.0030364802
2927,0.0001582598
2928,0.042931832
2929,1.0996153e-05
2930,0.005473955
2931,4.5415196e-05
2932,0.018907258
2933,0.001445734
2934,0.00049536576
2935,0.0051402757
2936,1.9495806e-07
2937,0.0029406406
2938,0.97689724
2939,0.06837364
2940,0.31934556
2941,0.0018988625
2942,1.3122029e-06
2943,0.00023392432
2944,0.021102518
2945,2.9614534e-06
2946,0.99017674
2947,0.022533884
2948,1.0899544e-05
2949,0.018526962
2950,5.188474e-06
2951,0.07988129
2952,0.000104527
2953,0.029839262
2954,0.98337436
2955,1.7138588e-06
2956,0.0020012772
2957,0.9999715
2958,4.9756898e-05
2959,0.0006298513
2960,0.5076339
2961,0.05659976
2962,0.005881046
2963,0.08923565
2964,0.9503683
2965,0.25100514
2966,0.000100723184
2967,0.0017414272
2968,4.6043027e-05
2969,0.37071398
2970,0.0011188195
2971,0.99996746
2972,0.00056039053
2973,0.0121262735
2974,0.007711675
2975,0.9936212
2976,0.00060237147
2977,2.9332582e-06
2978,0.029055111
2979,0.0006685121
2980,0.0021043401
2981,3.5863009e-06
2982,0.00037624047
2983,0.011928498
2984,0.00014456217
2985,0.98333424
2986,0.0031285959
2987,0.0015884384
2988,0.00056829606
2989,0.00026293495
2990,0.000115557596
2991,0.0040637306
2992,0.00021204451
2993,0.00034626047
2994,0.0036565606
2995,0.00030924272
2996,0.03910198
2997,5.306679e-06
2998,2.1951415e-05
2999,0.036855686
3000,0.0005671964
3001,0.019983176
3002,0.00013045646
3003,0.011542809
3004,0.026471283
3005,0.0002605663
3006,1.2630303e-06
3007,0.006161296
3008,0.013536069
3009,7.918119e-05
3010,0.99734265
3011,0.0037282128
3012,0.0028678474
3013,0.0024738156
3014,0.00030737827
3015,0.0013337906
3016,0.00031424963
3017,0.014145909
3018,0.0032289163
3019,0.0002945583
3020,0.0001228003
3021,1.07764645e-05
3022,0.006911454
3023,0.0007201496
3024,0.0042630597
3025,0.00049534166
3026,0.0008662131
3027,7.4875585e-05
3028,0.00039671097
3029,6.8718964e-06
3030,0.008269848
3031,0.13388894
3032,0.0014943568
3033,0.084404215
3034,0.0004486475
3035,0.0004872223
3036,1.7475859e-06
3037,0.0010999739
3038,0.004508931
3039,0.00026691283
3040,0.032925278
3041,0.0011151567
3042,0.0010714087
3043,0.8419286
3044,3.8785865e-06
3045,3.303268e-05
3046,0.006004439
3047,7.9207865e-07
3048,1.4883992e-05
3049,5.3785912e-05
3050,0.004104523
3051,6.951547e-06
3052,4.7019083e-05
3053,0.00030500142
3054,0.0002606621
3055,0.014071275
3056,0.014590049
3057,0.0011219115
3058,1.0114933e-07
3059,5.504233e-07
3060,0.004410463
3061,0.003750948
3062,0.00034658497
3063,8.377435e-06
3064,0.00029350372
3065,0.0021909329
3066,0.0013729192
3067,0.00013897108
3068,0.00049490103
3069,0.016645743
3070,0.00022616673
3071,0.9923177
3072,2.687329e-05
3073,0.008996342
3074,7.7349956e-05
3075,0.009404707
3076,0.0075595137
3077,0.18425615
3078,0.007902108
3079,4.925622e-08
3080,0.0018833876
3081,9.5344296e-07
3082,0.58769757
3083,2.9182647e-05
3084,0.010672917
3085,0.0027604261
3086,0.0004946959
3087,0.00011951801
3088,0.0009453119
3089,5.508592e-06
3090,6.580765e-05
3091,5.9050202e-05
3092,1.5878662e-05
3093,0.9999628
3094,0.0005380741
3095,0.0240751
3096,4.3006658e-06
3097,0.038079333
3098,1.7020619e-05
3099,0.00039955942
3100,0.0012534376
3101,7.648367e-06
3102,0.40073386
3103,0.00020254156
3104,0.0007705222
3105,0.0013277285
3106,0.94506097
3107,5.353013e-07
3108,0.9044336
3109,0.00017603325
3110,0.0030668352
3111,7.496145e-05
3112,6.2255924e-05
3113,0.014139047
3114,0.008993507
3115,3.5440404e-05
3116,0.012414919
3117,0.9994592
3118,0.0676632
3119,0.00038678557
3120,0.017227462
3121,0.9942631
3122,4.1335636e-05
3123,0.002728001
3124,0.0020050977
3125,0.004398323
3126,0.0006061366
3127,6.104713e-05
3128,4.350815e-06
3129,0.0005406865
3130,0.017039508
3131,0.0002535022
3132,0.9998048
3133,1.7877479e-05
3134,1.2875636e-05
3135,0.019104235
3136,0.0010005679
3137,0.0007576778
3138,0.0049281493
3139,0.29456517
3140,0.0008245005
3141,7.450101e-05
3142,1.9294332e-06
3143,0.00013955192
3144,2.4544659e-06
3145,0.00031193288
3146,0.0028596723
3147,0.48607627
3148,0.0001326559
3149,0.022498712
3150,0.008733714
3151,0.06511523
3152,6.8262984e-06
3153,0.105883785
3154,0.00037865064
3155,0.00019969988
3156,0.00013290333
3157,0.00043795523
3158,0.009194858
3159,0.08975123
3160,1.793318e-05
3161,1.1783543e-05
3162,0.0040627196
3163,4.8943682e-05
3164,0.0013043219
3165,7.8935855e-06
3166,1.8712342e-06
3167,0.1314915
3168,0.93884593
3169,0.0010102332
3170,0.0015601234
3171,0.00011378789
3172,6.163151e-07
3173,0.00073768717
3174,3.200879e-05
3175,0.0011930974
3176,3.519383e-07
3177,0.00055184995
3178,0.00018495084
3179,1.5638793e-06
3180,0.030512685
3181,0.8044232
3182,0.00025469766
3183,0.00028936946
3184,1.16204155e-05
3185,0.009317484
3186,0.0019444149
3187,0.00020466576
3188,0.009448674
3189,7.7585035e-05
3190,0.009017457
3191,0.00014276012
3192,6.218513e-05
3193,7.806508e-05
3194,0.05875557
3195,0.720504
3196,0.00026548543
3197,0.24798544
3198,2.0715923e-05
3199,0.9963736
3200,1.971125e-05
3201,0.0012381013
3202,0.008403936
3203,0.024963636
3204,0.018314928
3205,8.912482e-05
3206,0.0023364176
3207,0.00011987997
3208,3.0300384e-05
3209,0.00010118366
3210,2.1063004e-05
3211,0.004134321
3212,0.0037498162
3213,0.0025982053
3214,3.2336648e-06
3215,1.6320399e-05
3216,6.735667e-05
3217,0.9826711
3218,4.6071814e-06
3219,0.021060789
3220,0.00071285915
3221,2.088451e-05
3222,0.0023531169
3223,0.003542484
3224,0.0005238492
3225,1.5556308e-05
3226,0.00018592287
3227,0.00035796323
3228,0.0009919388
3229,0.0003334486
3230,0.03370643
3231,0.0019880338
3232,2.9213986e-06
3233,0.13322423
3234,0.9999832
3235,0.8818082
3236,0.9976713
3237,5.2243562e-05
3238,0.031604264
3239,0.9836008
3240,0.00081957516
3241,0.999703
3242,4.1003972e-05
3243,0.002729421
3244,0.00072697777
3245,0.00035836454
3246,0.5047429
3247,0.8294526
3248,0.0004839998
3249,0.06866132
3250,0.020971235
3251,0.0035226196
3252,4.721495e-06
3253,0.0073599387
3254,0.02442328
3255,0.005351969
3256,0.023661809
3257,0.997299
3258,0.0053841043
3259,0.0012057422
3260,0.0020528946
3261,0.0081753535
3262,0.0004947859
3263,0.00013989101
3264,2.1665587e-06
3265,0.00080689887
3266,0.004317353
3267,9.383275e-05
3268,6.798262e-05
3269,0.0049891765
3270,0.2197119
3271,0.0008615174
3272,7.709087e-09
3273,7.5272306e-05
3274,0.011946771
3275,0.0015725723
3276,0.057152506
3277,6.892124e-05
3278,0.7326607
3279,0.0008618827
3280,0.0008306716
3281,0.9931612
3282,1.2854066e-05
3283,0.00017446844
3284,5.134744e-05
3285,0.00013890052
3286,0.031462736
3287,0.00016865833
3288,0.9986796
3289,0.001991904
3290,0.000102799546
3291,0.023106642
3292,0.00038355213
3293,0.0071194293
3294,6.114429e-05
3295,0.0016007937
3296,0.00022772208
3297,0.00021593896
3298,0.00629958
3299,0.22821009
3300,0.064017676
3301,0.9779052
3302,0.0053119664
3303,4.2523574e-05
3304,0.22371635
3305,0.00089407514
3306,0.0032522469
3307,0.002368737
3308,4.8457605e-05
3309,0.0002450715
3310,0.004815389
3311,0.9442964
3312,7.3455894e-08
3313,0.95190114
3314,0.00035905125
3315,0.0004148051
3316,0.009811513
3317,0.00012589553
3318,0.00010541259
3319,0.648931
3320,0.00095270365
3321,0.0015350481
3322,0.0009520154
3323,0.00065033464
3324,0.99992645
3325,0.010496116
3326,0.014228674
3327,0.0073458576
3328,0.0001512665
3329,1.3315938e-05
3330,0.00023144123
3331,3.1789405e-05
3332,0.0021043916
3333,5.512598e-06
3334,5.536654e-06
3335,9.984851e-08
3336,0.0247687
3337,1.178355e-08
3338,0.0034835197
3339,1.9859885e-05
3340,0.007020918
3341,0.0019007782
3342,0.00046681493
3343,0.00014293935
3344,6.450761e-07
3345,0.00032869924
3346,0.00021508375
3347,0.049817186
3348,0.0009070058
3349,1.1673543e-05
3350,0.0013599803
3351,0.0039521195
3352,0.046043493
3353,0.00996823
3354,0.08033931
3355,0.8783395
3356,0.0002730377
3357,2.3127648e-06
3358,0.39500746
3359,0.00032492192
3360,0.0004384426
3361,0.99972516
3362,0.0023673903
3363,0.0014396647
3364,0.035890773
3365,6.035429e-06
3366,0.039475583
3367,0.0018594516
3368,0.00018018081
3369,0.0005251333
3370,0.018227426
3371,0.82153815
3372,0.00040878737
3373,0.00017417633
3374,0.001159216
3375,0.0019513278
3376,0.001867665
3377,0.00012062259
3378,0.01372173
3379,0.0014859095
3380,0.012397416
3381,0.0005567594
3382,0.00031933803
3383,2.7437843e-06
3384,0.0013963268
3385,7.2514836e-06
3386,0.15402101
3387,5.6118413e-05
3388,5.2689302e-08
3389,6.381001e-05
3390,1.7875655e-08
3391,0.02186164
3392,0.013384711
3393,0.00074135134
3394,0.9799929
3395,0.0013418724
3396,0.00017994702
3397,1.6492579e-05
3398,0.0014319186
3399,0.0005804474
3400,0.014647754
3401,0.028683212
3402,1.3378552e-05
3403,3.8782717e-05
3404,0.9998747
3405,0.0002511045
3406,7.828887e-05
3407,0.00030046594
3408,0.98325044
3409,5.5164106e-05
3410,0.00034407727
3411,0.010720829
3412,2.9188998e-06
3413,0.91584736
3414,0.008161317
3415,0.0002722563
3416,2.8719404e-07
3417,0.00015030324
3418,0.00036540086
3419,0.011068796
3420,0.8495889
3421,0.0020710127
3422,6.018289e-06
3423,5.1982675e-05
3424,0.9998714
3425,0.00035423314
3426,3.546831e-05
3427,6.5348315e-05
3428,0.002258858
3429,0.00439911
3430,0.98252654
3431,0.00014338031
3432,0.00032938656
3433,5.5196647e-06
3434,1.1604404e-05
3435,0.022144219
3436,0.037865248
3437,3.7859245e-05
3438,0.0002541434
